source_file,source_line,scope,variable_name,is_used
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,230,CostTracker.get_daily_cost,total_cost,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,317,CostTracker.get_cost_by_drawing,start_date,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,319,CostTracker.get_cost_by_drawing,end_date,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,322,CostTracker.get_cost_by_drawing,start_date,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,323,CostTracker.get_cost_by_drawing,end_date,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,326,CostTracker.get_cost_by_drawing,usage_records,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,329,CostTracker.get_cost_by_drawing,total_cost,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,384,CostTracker.generate_cost_report,start_date,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,385,CostTracker.generate_cost_report,end_date,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,389,CostTracker.generate_cost_report,top_n,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,398,CostTracker.generate_cost_report,raw_records,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,404,CostTracker.generate_cost_report,cost_records,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,407,CostTracker.generate_cost_report,total_cost,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,408,CostTracker.generate_cost_report,total_calls,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,410,CostTracker.generate_cost_report,cost_by_use_case,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,411,CostTracker.generate_cost_report,cost_by_provider,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,412,CostTracker.generate_cost_report,cost_by_model,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,414,CostTracker.generate_cost_report,daily_costs,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,415,CostTracker.generate_cost_report,top_drawings,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,416,CostTracker.generate_cost_report,token_summary,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,419,CostTracker.generate_cost_report,unique_drawings,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,420,CostTracker.generate_cost_report,avg_cost_per_drawing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,424,CostTracker.generate_cost_report,report,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,486,CostTracker.export_cost_data,start_date,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,487,CostTracker.export_cost_data,end_date,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\cost_tracker.py,497,CostTracker.export_cost_data,usage_records,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,68,module,logger,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,75,class:LLMDefaults,MAX_TOKENS,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,76,class:LLMDefaults,TEMPERATURE,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,77,class:LLMDefaults,TOKEN_ESTIMATION_MULTIPLIER,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,78,class:LLMDefaults,CONSERVATIVE_OUTPUT_TOKENS,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,79,class:LLMDefaults,ENTITY_CONFIDENCE,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,80,class:LLMDefaults,OCR_CORRECTED_CONFIDENCE,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,81,class:LLMDefaults,OCR_UNCHANGED_CONFIDENCE,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,82,class:LLMDefaults,QUALITY_SCORE_DIVISOR,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,83,class:LLMDefaults,IMAGE_JPEG_QUALITY,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,84,class:LLMDefaults,MAX_IMAGE_DIMENSION,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,99,class:ProviderConfig,name,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,100,class:ProviderConfig,api_key_env,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,101,class:ProviderConfig,base_url,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,102,class:ProviderConfig,timeout,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,103,class:ProviderConfig,organization,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,119,class:LLMConfig,enabled,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,120,class:LLMConfig,primary_provider,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,121,class:LLMConfig,fallback_provider,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,122,class:LLMConfig,timeout_seconds,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,123,class:LLMConfig,max_retries,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,124,class:LLMConfig,defaults,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,171,ProviderFactory.create,provider_key,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,345,LLMGateway.call_llm,image_bytes,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,346,LLMGateway.call_llm,image_count,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,348,LLMGateway.call_llm,image_bytes,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,349,LLMGateway.call_llm,image_count,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,352,LLMGateway.call_llm,model_spec,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,362,LLMGateway.call_llm,providers_to_try,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,368,LLMGateway.call_llm,fallback_name,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,372,LLMGateway.call_llm,last_error,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,376,LLMGateway.call_llm,response,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,400,LLMGateway.call_llm,last_error,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,408,LLMGateway.call_llm,error_msg,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,612,LLMGateway.assess_drawing_quality,template,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,613,LLMGateway.assess_drawing_quality,prompt,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,629,LLMGateway.assess_drawing_quality,response,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,638,LLMGateway.assess_drawing_quality,data,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,684,LLMGateway.verify_ocr,template,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,685,LLMGateway.verify_ocr,prompt,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,699,LLMGateway.verify_ocr,response,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,707,LLMGateway.verify_ocr,data,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,708,LLMGateway.verify_ocr,corrected_text,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,709,LLMGateway.verify_ocr,corrections,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,752,LLMGateway.extract_entities_llm,template,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,753,LLMGateway.extract_entities_llm,prompt,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,769,LLMGateway.extract_entities_llm,response,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,776,LLMGateway.extract_entities_llm,entities,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,778,LLMGateway.extract_entities_llm,data,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\llm_gateway.py,781,LLMGateway.extract_entities_llm,entity,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,28,module,YAML_AVAILABLE,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,30,module,YAML_AVAILABLE,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,35,module,VERSION_AVAILABLE,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,37,module,VERSION_AVAILABLE,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,39,module,logger,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,56,PromptNotFoundError.__init__,msg,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,58,PromptNotFoundError.__init__,msg,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,71,PromptRenderError.__init__,msg,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,101,class:PromptTemplate,name,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,102,class:PromptTemplate,version,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,103,class:PromptTemplate,template,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,104,class:PromptTemplate,variables,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,105,class:PromptTemplate,token_budget,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,106,class:PromptTemplate,recommended_model,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,107,class:PromptTemplate,metadata,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,108,class:PromptTemplate,deprecated,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\llm\prompt_library.py,236,PromptLibrary.get_prompt,versions,True
