source_file,source_line,import_type,module,imported_name,alias,status,details,is_used
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\checkpoint_manager.py,55,import,portalocker,,,external,External library,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\checkpoint_manager.py,61,from_import,src.drawing_intelligence.database.models.data_structures,ProcessingStage,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\checkpoint_manager.py,450,from_import,contextlib,nullcontext,,external,Standard library: contextlib,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\checkpoint_manager.py,1217,from_import,contextlib,suppress,,external,Standard library: contextlib,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,7,import,logging,,,external,Standard library: logging,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,8,from_import,pathlib,Path,,external,Standard library: pathlib,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,9,from_import,typing,List,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,9,from_import,typing,Optional,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,9,from_import,typing,Any,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,9,from_import,typing,Dict,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,9,from_import,typing,Union,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,9,from_import,typing,Callable,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,9,from_import,typing,Tuple,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,10,from_import,datetime,datetime,,external,Standard library: datetime,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,11,from_import,dataclasses,dataclass,,external,Standard library: dataclasses,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,11,from_import,dataclasses,field,,external,Standard library: dataclasses,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,12,import,time,,,external,Built-in module: time,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,13,from_import,concurrent.futures,ThreadPoolExecutor,,external,External library,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,13,from_import,concurrent.futures,as_completed,,external,External library,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,14,import,threading,,,external,External library,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,16,from_import,src.drawing_intelligence.cli.utils.config_loader,Config,,missing,Module 'src.drawing_intelligence.cli.utils.config_loader' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,17,from_import,src.drawing_intelligence.export.database.database_manager,DatabaseManager,,missing,Module 'src.drawing_intelligence.export.database.database_manager' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,18,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.checkpoint_manager,CheckpointManager,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.checkpoint_manager' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,19,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine,RoutingEngine,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,19,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine,ProcessingRoute,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,19,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine,Drawing,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,20,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.workflow_state,WorkflowState,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.workflow_state' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,21,from_import,src.drawing_intelligence.database.models.data_structures,ProcessingStage,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,21,from_import,src.drawing_intelligence.database.models.data_structures,ProcessingResult,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,21,from_import,src.drawing_intelligence.database.models.data_structures,PipelineType,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,21,from_import,src.drawing_intelligence.database.models.data_structures,Priority,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,21,from_import,src.drawing_intelligence.database.models.data_structures,EntityType,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,21,from_import,src.drawing_intelligence.database.models.data_structures,FlagType,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,21,from_import,src.drawing_intelligence.database.models.data_structures,Severity,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,21,from_import,src.drawing_intelligence.database.models.data_structures,OCRResult,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,21,from_import,src.drawing_intelligence.database.models.data_structures,DetectionResult,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,34,from_import,src.drawing_intelligence.orchestration.processing.pdf_processor,PDFProcessor,,missing,Module 'src.drawing_intelligence.orchestration.processing.pdf_processor' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,35,from_import,src.drawing_intelligence.orchestration.processing.image_preprocessor,ImagePreprocessor,,missing,Module 'src.drawing_intelligence.orchestration.processing.image_preprocessor' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,36,from_import,src.drawing_intelligence.orchestration.processing.ocr_pipeline,OCRPipeline,,missing,Module 'src.drawing_intelligence.orchestration.processing.ocr_pipeline' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,37,from_import,src.drawing_intelligence.orchestration.processing.entity_extractor,EntityExtractor,,missing,Module 'src.drawing_intelligence.orchestration.processing.entity_extractor' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,38,from_import,src.drawing_intelligence.orchestration.processing.shape_detector,ShapeDetector,,missing,Module 'src.drawing_intelligence.orchestration.processing.shape_detector' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,39,from_import,src.drawing_intelligence.orchestration.processing.data_associator,DataAssociator,,missing,Module 'src.drawing_intelligence.orchestration.processing.data_associator' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,40,from_import,src.drawing_intelligence.orchestration.processing.data_validator,DataValidator,,missing,Module 'src.drawing_intelligence.orchestration.processing.data_validator' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,41,from_import,src.drawing_intelligence.orchestration.processing.hierarchy_builder,HierarchyBuilder,,missing,Module 'src.drawing_intelligence.orchestration.processing.hierarchy_builder' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,44,from_import,src.drawing_intelligence.orchestration.quality.quality_scorer,QualityScorer,,missing,Module 'src.drawing_intelligence.orchestration.quality.quality_scorer' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,47,from_import,src.drawing_intelligence.orchestration.llm.llm_gateway,LLMGateway,,missing,Module 'src.drawing_intelligence.orchestration.llm.llm_gateway' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,48,from_import,src.drawing_intelligence.orchestration.llm.budget_controller,BudgetController,,missing,Module 'src.drawing_intelligence.orchestration.llm.budget_controller' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,51,from_import,src.drawing_intelligence.database.utils.error_handlers,DrawingProcessingError,,missing,Module 'src.drawing_intelligence.database.utils.error_handlers' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,51,from_import,src.drawing_intelligence.database.utils.error_handlers,PDFProcessingError,,missing,Module 'src.drawing_intelligence.database.utils.error_handlers' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,51,from_import,src.drawing_intelligence.database.utils.error_handlers,OCRError,,missing,Module 'src.drawing_intelligence.database.utils.error_handlers' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,51,from_import,src.drawing_intelligence.database.utils.error_handlers,ShapeDetectionError,,missing,Module 'src.drawing_intelligence.database.utils.error_handlers' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,51,from_import,src.drawing_intelligence.database.utils.error_handlers,BudgetExceededException,,missing,Module 'src.drawing_intelligence.database.utils.error_handlers' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,51,from_import,src.drawing_intelligence.database.utils.error_handlers,DatabaseError,,missing,Module 'src.drawing_intelligence.database.utils.error_handlers' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,358,from_import,src.drawing_intelligence.database.utils.file_utils,generate_unique_id,,missing,Module 'src.drawing_intelligence.database.utils.file_utils' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,499,from_import,src.drawing_intelligence.database.utils.file_utils,generate_unique_id,,missing,Module 'src.drawing_intelligence.database.utils.file_utils' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,1107,from_import,src.drawing_intelligence.llm.utils.image_utils,crop_image,,missing,Module 'src.drawing_intelligence.llm.utils.image_utils' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,1211,from_import,src.drawing_intelligence.llm.utils.image_utils,crop_image,,missing,Module 'src.drawing_intelligence.llm.utils.image_utils' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\pipeline_orchestrator.py,1410,from_import,src.drawing_intelligence.database.utils.file_utils,generate_unique_id,,missing,Module 'src.drawing_intelligence.database.utils.file_utils' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,9,import,logging,,,external,Standard library: logging,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,10,from_import,dataclasses,dataclass,,external,Standard library: dataclasses,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,10,from_import,dataclasses,field,,external,Standard library: dataclasses,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,10,from_import,dataclasses,InitVar,,external,Standard library: dataclasses,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,11,from_import,enum,Enum,,external,Standard library: enum,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,12,from_import,typing,Any,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,12,from_import,typing,Dict,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,12,from_import,typing,List,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,12,from_import,typing,Optional,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,12,from_import,typing,Tuple,,external,Standard library: typing,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,14,import,numpy,,np,external,External library,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,17,from_import,src.drawing_intelligence.database.models.data_structures,PipelineType,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,17,from_import,src.drawing_intelligence.database.models.data_structures,ProcessingStage,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,17,from_import,src.drawing_intelligence.database.models.data_structures,Priority,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,17,from_import,src.drawing_intelligence.database.models.data_structures,EntityType,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,17,from_import,src.drawing_intelligence.database.models.data_structures,Entity,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,17,from_import,src.drawing_intelligence.database.models.data_structures,Detection,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,17,from_import,src.drawing_intelligence.database.models.data_structures,ProcessingResult,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,17,from_import,src.drawing_intelligence.database.models.data_structures,DrawingRecord,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,27,from_import,src.drawing_intelligence.cli.utils.config_loader,SystemConfig,,missing,Module 'src.drawing_intelligence.cli.utils.config_loader' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,28,from_import,src.drawing_intelligence.orchestration.llm.budget_controller,BudgetController,,missing,Module 'src.drawing_intelligence.orchestration.llm.budget_controller' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,967,from_import,dataclasses,dataclass,,external,Standard library: dataclasses,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,968,from_import,typing,Dict,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\routing_engine.py,968,from_import,typing,Any,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\workflow_state.py,19,from_import,dataclasses,dataclass,,external,Standard library: dataclasses,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\workflow_state.py,19,from_import,dataclasses,field,,external,Standard library: dataclasses,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\workflow_state.py,20,from_import,typing,Dict,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\workflow_state.py,20,from_import,typing,List,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\workflow_state.py,20,from_import,typing,Optional,,external,Standard library: typing,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\workflow_state.py,20,from_import,typing,Any,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\workflow_state.py,20,from_import,typing,Tuple,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\workflow_state.py,21,from_import,datetime,datetime,,external,Standard library: datetime,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\workflow_state.py,21,from_import,datetime,timezone,,external,Standard library: datetime,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\workflow_state.py,22,from_import,enum,Enum,,external,Standard library: enum,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\workflow_state.py,24,from_import,src.drawing_intelligence.database.models.data_structures,ProcessingStage,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\__init__.py,5,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator,PipelineOrchestrator,,exists,Class 'PipelineOrchestrator' found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\__init__.py,5,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator,StageResult,,exists,Class 'StageResult' found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\__init__.py,5,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator,BatchResult,,exists,Class 'BatchResult' found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\__init__.py,6,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine,RoutingEngine,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine' not found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\__init__.py,6,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine,ProcessingRoute,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine' not found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\__init__.py,6,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine,Drawing,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine' not found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\__init__.py,6,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine,RoutingDecision,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine' not found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\__init__.py,6,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine,RoutingMetrics,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.routing_engine' not found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\__init__.py,13,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.checkpoint_manager,CheckpointManager,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.checkpoint_manager' not found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\__init__.py,13,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.checkpoint_manager,CheckpointState,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.checkpoint_manager' not found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\__init__.py,13,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.checkpoint_manager,FileStatus,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.checkpoint_manager' not found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\orchestration\__init__.py,14,from_import,src.drawing_intelligence.orchestration.pipeline_orchestrator.workflow_state,WorkflowState,,missing,Module 'src.drawing_intelligence.orchestration.pipeline_orchestrator.workflow_state' not found,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,10,import,logging,,,external,Standard library: logging,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,11,import,re,,,external,Standard library: re,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,12,from_import,dataclasses,dataclass,,external,Standard library: dataclasses,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,12,from_import,dataclasses,field,,external,Standard library: dataclasses,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,13,from_import,enum,Enum,,external,Standard library: enum,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,14,from_import,typing,Dict,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,14,from_import,typing,List,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,14,from_import,typing,Optional,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,14,from_import,typing,Set,,external,Standard library: typing,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,14,from_import,typing,Tuple,,external,Standard library: typing,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,16,import,numpy,,np,external,External library,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,17,from_import,scipy.spatial,KDTree,,external,External library,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,18,from_import,sklearn.cluster,DBSCAN,,external,External library,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\data_associator.py,20,from_import,src.drawing_intelligence.database.models.data_structures,Association,,missing,Module 'src.drawing_intelligence.database.models.data_structures' not found,True
